,prop_id,year,date,week,team1,team2,spread,team1_pick_pct,team2_pick_pct,score1,score2,winner,spread_winner
62,1a90b340-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-09-30 23:31:00,4,Titans,Dolphins,0.5,0.4337820382078999,0.5662179617921,31.0,12.0,Titans,Titans
63,1a910160-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-10-01 00:16:00,4,Seahawks,Lions,-4.5,0.3781734088319815,0.6218265911680185,29.0,42.0,Lions,Lions
64,1ac9ebb0-138a-11ef-99c0-11d412694269,2024,2024-10-04 00:16:00,5,Buccaneers,Falcons,-1.5,0.6528970901903998,0.34710290980960024,30.0,36.0,Falcons,Falcons
65,1acad610-138a-11ef-99c0-11d412694269,2024,2024-10-06 13:30:00,5,Jets,Vikings,-2.5,0.22237582879334963,0.7776241712066504,17.0,23.0,Vikings,Vikings
66,1acb2430-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:00:00,5,Panthers,Bears,-3.5,0.3366029622126858,0.6633970377873142,10.0,36.0,Bears,Bears
67,1acc35a0-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:00:00,5,Colts,Jaguars,-2.5,0.5790856542301629,0.4209143457698371,34.0,37.0,Jaguars,Jaguars
68,1acb7250-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:00:00,5,Ravens,Bengals,2.5,0.7395535254074613,0.2604464745925386,41.0,38.0,Ravens,Ravens
69,1acc83c0-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:00:00,5,Bills,Texans,-1.5,0.670617592014972,0.32938240798502805,20.0,23.0,Texans,Texans
70,1acb9960-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:00:00,5,Dolphins,Patriots,-1.5,0.3301965667526461,0.6698034332473539,15.0,10.0,Dolphins,Dolphins
71,1acc0e90-138a-11ef-99c0-11d412694269,2024,2024-10-06 17:03:00,5,Browns,Commanders,-3.5,0.2124057640786464,0.7875942359213536,13.0,34.0,Commanders,Commanders
72,1acd2000-138a-11ef-99c0-11d412694269,2024,2024-10-06 20:06:00,5,Cardinals,49ers,-7.5,0.4657935107430102,0.5342064892569899,24.0,23.0,Cardinals,Cardinals
73,1accd1e0-138a-11ef-99c0-11d412694269,2024,2024-10-06 20:06:00,5,Raiders,Broncos,-2.5,0.36304048960042573,0.6369595103995742,18.0,34.0,Broncos,Broncos
74,1acd6e20-138a-11ef-99c0-11d412694269,2024,2024-10-06 20:25:00,5,Packers,Rams,3.5,0.6713571314571474,0.3286428685428526,24.0,19.0,Packers,Packers
75,1acde350-138a-11ef-99c0-11d412694269,2024,2024-10-06 20:25:00,5,Giants,Seahawks,-6.5,0.21681839961667465,0.7831816003833253,29.0,20.0,Giants,Giants
76,1ace3170-138a-11ef-99c0-11d412694269,2024,2024-10-07 01:46:00,5,Cowboys,Steelers,-2.5,0.5358150477150716,0.4641849522849284,20.0,17.0,Cowboys,Cowboys
77,1ace7f90-138a-11ef-99c0-11d412694269,2024,2024-10-08 00:16:00,5,Saints,Chiefs,-5.5,0.5179906090076148,0.4820093909923852,13.0,26.0,Chiefs,Chiefs
78,1b010140-138a-11ef-95b6-af3fb566f45b,2024,2024-10-11 00:16:00,6,49ers,Seahawks,3.5,0.5122990548509573,0.4877009451490427,36.0,24.0,49ers,49ers
79,1b01c490-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 13:33:00,6,Jaguars,Bears,-2.5,0.2980530840981597,0.7019469159018402,16.0,35.0,Bears,Bears
80,1b039950-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:00:00,6,Browns,Eagles,-8.5,0.3462468846210233,0.6537531153789767,16.0,20.0,Eagles,Browns
81,1b034b30-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:00:00,6,Buccaneers,Saints,2.5,0.7599890155155843,0.24001098448441577,51.0,27.0,Buccaneers,Buccaneers
82,1b043590-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:00:00,6,Commanders,Ravens,-6.5,0.6396156241984537,0.3603843758015463,23.0,30.0,Ravens,Ravens
83,1b0212b0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:03:00,6,Cardinals,Packers,-4.5,0.41230482490201276,0.5876951750979873,13.0,34.0,Packers,Packers
84,1b02d600-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:03:00,6,Texans,Patriots,6.5,0.822184000585523,0.17781599941447707,41.0,21.0,Texans,Texans
85,1b0287e0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 17:03:00,6,Colts,Titans,0.5,0.7177376575390075,0.2822623424609925,20.0,17.0,Colts,Colts
86,1b04d1d0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 20:05:00,6,Steelers,Raiders,2.5,0.8454115093083286,0.1545884906916713,32.0,13.0,Steelers,Steelers
87,1b0483b0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 20:06:00,6,Chargers,Broncos,2.5,0.4511829329443406,0.5488170670556594,23.0,16.0,Chargers,Chargers
88,1b054700-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 20:26:00,6,Falcons,Panthers,6.5,0.7924877746149916,0.20751222538500838,38.0,20.0,Falcons,Falcons
89,1b04f8e0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-13 22:28:00,6,Lions,Cowboys,3.5,0.6157197280399556,0.3842802719600445,47.0,9.0,Lions,Lions
90,1b059520-138a-11ef-95b6-af3fb566f45b,2024,2024-10-14 00:20:00,6,Bengals,Giants,3.5,0.7038630513284639,0.29613694867153606,17.0,7.0,Bengals,Bengals
91,1b05e340-138a-11ef-95b6-af3fb566f45b,2024,2024-10-15 00:15:00,6,Bills,Jets,2.5,0.7473642295405388,0.2526357704594612,23.0,20.0,Bills,Bills
92,1b392841-138a-11ef-99c0-11d412694269,2024,2024-10-18 00:15:00,7,Broncos,Saints,1.5,0.5021379748020682,0.4978620251979317,33.0,10.0,Broncos,Broncos
93,1b39eb90-138a-11ef-99c0-11d412694269,2024,2024-10-20 13:33:00,7,Patriots,Jaguars,-5.5,0.5699523128736051,0.43004768712639485,16.0,32.0,Jaguars,Jaguars
94,1b3b4b20-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:00:00,7,Texans,Packers,-2.5,0.5110295153399006,0.48897048466009935,22.0,24.0,Packers,Texans
95,1b3a87d0-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:03:00,7,Titans,Bills,-8.5,0.18325078793336336,0.8167492120666366,10.0,34.0,Bills,Bills
96,1b3a39b0-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:03:00,7,Seahawks,Falcons,-3.5,0.33919515556013835,0.6608048444398616,34.0,14.0,Seahawks,Seahawks
97,1b3c3580-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:03:00,7,Eagles,Giants,3.5,0.7316430440265779,0.2683569559734222,28.0,3.0,Eagles,Eagles
98,1b3bc050-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:03:00,7,Lions,Vikings,-2.5,0.6687309701913318,0.3312690298086682,31.0,29.0,Lions,Lions
99,1b3b9940-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:04:00,7,Dolphins,Colts,-3.5,0.24325264394829613,0.7567473560517038,10.0,16.0,Colts,Colts
100,1b3ad5f0-138a-11ef-99c0-11d412694269,2024,2024-10-20 17:04:00,7,Bengals,Browns,4.5,0.8353071451361649,0.16469285486383514,21.0,14.0,Bengals,Bengals
101,1b3c5c90-138a-11ef-99c0-11d412694269,2024,2024-10-20 20:05:00,7,Raiders,Rams,-5.5,0.25351400924591516,0.7464859907540848,15.0,20.0,Rams,Raiders
102,1b3cd1c0-138a-11ef-99c0-11d412694269,2024,2024-10-20 20:06:00,7,Panthers,Commanders,-7.5,0.14290125478380478,0.8570987452161952,7.0,40.0,Commanders,Commanders
103,1b3d46f0-138a-11ef-99c0-11d412694269,2024,2024-10-20 20:27:00,7,Chiefs,49ers,-1.5,0.6146171324911401,0.38538286750885986,28.0,18.0,Chiefs,Chiefs
104,1b3d6e00-138a-11ef-99c0-11d412694269,2024,2024-10-21 00:23:00,7,Jets,Steelers,0.5,0.5253038797727548,0.47469612022724517,15.0,37.0,Steelers,Steelers
105,1b3dbc20-138a-11ef-99c0-11d412694269,2024,2024-10-22 00:15:00,7,Ravens,Buccaneers,3.5,0.623854402434047,0.376145597565953,41.0,31.0,Ravens,Ravens
106,1b3e0a40-138a-11ef-99c0-11d412694269,2024,2024-10-22 01:01:00,7,Chargers,Cardinals,2.5,0.6437096295196377,0.35629037048036233,15.0,17.0,Cardinals,Cardinals
107,1b745c80-138a-11ef-95b6-af3fb566f45b,2024,2024-10-25 00:16:00,8,Vikings,Rams,2.5,0.843862524107332,0.15613747589266802,20.0,30.0,Rams,Rams
108,1b759500-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:00:00,8,Cardinals,Dolphins,-3.5,0.6127106013798277,0.3872893986201723,28.0,27.0,Cardinals,Cardinals
109,1b763140-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:00:00,8,Falcons,Buccaneers,-2.5,0.6382520144347225,0.3617479855652776,31.0,26.0,Falcons,Falcons
110,1b76f490-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:00:00,8,Colts,Texans,-5.5,0.2421181875792142,0.7578818124207858,20.0,23.0,Texans,Colts
111,1b74f8c0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:00:00,8,Ravens,Browns,9.5,0.7537531625008613,0.24624683749913862,24.0,29.0,Browns,Browns
112,1b756df0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:00:00,8,Titans,Lions,-11.5,0.21404896719079844,0.7859510328092015,14.0,52.0,Lions,Lions
113,1b77def0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:02:00,8,Eagles,Bengals,-2.5,0.5495953322040279,0.45040466779597216,37.0,17.0,Eagles,Eagles
114,1b75e320-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:03:00,8,Jets,Patriots,7.5,0.5165765783570659,0.48342342164293406,22.0,25.0,Patriots,Patriots
115,1b76a670-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 17:03:00,8,Packers,Jaguars,4.5,0.8310249033623,0.16897509663770008,30.0,27.0,Packers,Jaguars
116,1b7790d0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 20:05:00,8,Bills,Seahawks,2.5,0.7732128103237991,0.22678718967620096,31.0,10.0,Bills,Bills
117,1b7742b0-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 20:06:00,8,Saints,Chargers,-7.5,0.4389836175192243,0.5610163824807757,8.0,26.0,Chargers,Chargers
118,1b782d10-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 20:25:00,8,Panthers,Broncos,-7.5,0.15880356176513996,0.84119643823486,14.0,28.0,Broncos,Broncos
119,1b78a240-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 20:25:00,8,Chiefs,Raiders,9.5,0.7028482009290608,0.2971517990709393,27.0,20.0,Chiefs,Raiders
120,1b765850-138a-11ef-95b6-af3fb566f45b,2024,2024-10-27 20:25:00,8,Bears,Commanders,2.5,0.3506576489786289,0.6493423510213712,15.0,18.0,Commanders,Commanders
121,1b78f060-138a-11ef-95b6-af3fb566f45b,2024,2024-10-28 00:20:00,8,Cowboys,49ers,-5.5,0.4950903936513542,0.5049096063486458,24.0,30.0,49ers,49ers
122,1b793e80-138a-11ef-95b6-af3fb566f45b,2024,2024-10-29 00:15:00,8,Giants,Steelers,-6.5,0.207378489166504,0.792621510833496,18.0,26.0,Steelers,Steelers
123,1bb2c510-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-01 00:17:00,9,Texans,Jets,-0.5,0.7096990507902373,0.2903009492097626,13.0,21.0,Jets,Jets
124,1bb62070-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:02:00,9,Broncos,Ravens,-9.5,0.6526716785901944,0.3473283214098056,10.0,41.0,Ravens,Ravens
125,1bb3d680-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:02:00,9,Dolphins,Bills,-6.5,0.2720231260450031,0.7279768739549969,27.0,30.0,Bills,Dolphins
126,1bb58430-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Commanders,Giants,2.5,0.8969581979290717,0.10304180207092828,27.0,22.0,Commanders,Commanders
127,1bb5d250-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Saints,Panthers,6.5,0.6625432053847553,0.3374567946152447,22.0,23.0,Panthers,Panthers
128,1bb38860-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Cowboys,Falcons,-2.5,0.31066193116076907,0.6893380688392309,21.0,27.0,Falcons,Falcons
129,1bb499d0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Chargers,Browns,1.5,0.5853016519757146,0.41469834802428546,27.0,10.0,Chargers,Chargers
130,1bb4e7f0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Patriots,Titans,-2.5,0.6368215958649652,0.3631784041350347,17.0,20.0,Titans,Titans
131,1bb424a0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 18:03:00,9,Raiders,Bengals,-7.5,0.3858916558241803,0.6141083441758197,24.0,41.0,Bengals,Bengals
132,1bb731e0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 21:05:00,9,Jaguars,Eagles,-7.5,0.2468318232443334,0.7531681767556666,23.0,28.0,Eagles,Jaguars
133,1bb66e90-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 21:05:00,9,Bears,Cardinals,-1.5,0.46463664073153127,0.5353633592684688,9.0,29.0,Cardinals,Cardinals
134,1bb6e3c0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 21:26:00,9,Rams,Seahawks,-0.5,0.6498619685790292,0.3501380314209707,26.0,20.0,Rams,Rams
135,1bb6bcb0-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-03 21:27:00,9,Lions,Packers,4.5,0.6229513129651547,0.37704868703484523,24.0,14.0,Lions,Lions
136,1bb53610-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-04 01:20:00,9,Colts,Vikings,-5.5,0.23579448792106159,0.7642055120789384,13.0,21.0,Vikings,Vikings
137,1bb78000-138a-11ef-9421-4b5b2bd2cbe8,2024,2024-11-05 01:16:00,9,Buccaneers,Chiefs,-8.5,0.5817848678576407,0.4182151321423592,24.0,30.0,Chiefs,Buccaneers
138,1bece7e0-138a-11ef-95b6-af3fb566f45b,2024,2024-11-08 01:16:00,10,Bengals,Ravens,-5.5,0.43337308525049495,0.566626914749505,34.0,35.0,Ravens,Bengals
139,1bedab30-138a-11ef-95b6-af3fb566f45b,2024,2024-11-10 14:33:00,10,Giants,Panthers,4.5,0.4954741561627612,0.5045258438372389,17.0,20.0,Panthers,Panthers
140,1bef0ac0-138a-11ef-95b6-af3fb566f45b,2024,2024-11-10 18:00:00,10,49ers,Buccaneers,5.5,0.44505556640725397,0.554944433592746,23.0,20.0,49ers,Buccaneers
141,1bef7ff0-138a-11ef-95b6-af3fb566f45b,2024,2024-11-10 18:02:00,10,Vikings,Jaguars,4.5,0.8896236796906336,0.11037632030936635,12.0,7.0,Vikings,Vikings
142,1beebca0-138a-11ef-95b6-af3fb566f45b,2024,2024-11-10 18:03:00,10,Falcons,Saints,3.5,0.8490122391982915,0.15098776080170856,17.0,20.0,Saints,Saints
