,prop_id,year,date,week,team1,team2,spread,team1_pick_pct,team2_pick_pct,score1,score2,winner,spread_winner
0,55793840-e982-11eb-bc70-59783162c15c,2020,2020-09-10,1,Texans,Chiefs,-10.5,0.5826899026697842,0.41731009733021585,20.0,34.0,Chiefs,Chiefs
1,481443c0-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Jets,Bills,-6.5,0.20891584056550105,0.791084159434499,17.0,27.0,Bills,Bills
2,4b4a6880-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Chargers,Bengals,3.5,0.578280760895738,0.42171923910426196,16.0,13.0,Chargers,Bengals
3,58ea1c10-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Dolphins,Patriots,-6.5,0.4071893286809872,0.5928106713190129,11.0,21.0,Patriots,Patriots
4,4665f780-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Seahawks,Falcons,1.5,0.7159308092415628,0.2840691907584372,38.0,25.0,Seahawks,Seahawks
5,4cf53250-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Browns,Ravens,-8.5,0.38351619075298504,0.616483809247015,6.0,38.0,Ravens,Ravens
6,5d817e80-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Eagles,Washington,6.5,0.765224659890729,0.2347753401092711,17.0,27.0,Washington,Washington
7,4e6934b0-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Cowboys,Rams,2.5,0.6130197829636032,0.3869802170363968,17.0,20.0,Rams,Rams
8,49bdae00-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Bears,Lions,-1.5,0.39346604669185314,0.6065339533081469,27.0,23.0,Bears,Bears
9,56bab8f0-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Raiders,Panthers,1.5,0.639581793731752,0.36041820626824805,34.0,30.0,Raiders,Raiders
10,529244f0-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Packers,Vikings,-3.5,0.6469156139097152,0.35308438609028475,43.0,34.0,Packers,Packers
11,5e3c4300-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Cardinals,49ers,-7.5,0.5507317895142265,0.4492682104857734,24.0,20.0,Cardinals,Cardinals
12,5b524270-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Buccaneers,Saints,-3.5,0.400202183096049,0.599797816903951,23.0,34.0,Saints,Saints
13,548ae0a0-e982-11eb-bc70-59783162c15c,2020,2020-09-13,1,Colts,Jaguars,7.5,0.6717464778495197,0.3282535221504803,20.0,27.0,Jaguars,Jaguars
14,5c0cdfe0-e982-11eb-bc70-59783162c15c,2020,2020-09-14,1,Steelers,Giants,3.5,0.813795815261427,0.186204184738573,26.0,16.0,Steelers,Steelers
15,4fc4a600-e982-11eb-bc70-59783162c15c,2020,2020-09-14,1,Titans,Broncos,-2.5,0.7503988000285707,0.24960119997142924,16.0,14.0,Titans,Titans
16,4b654380-e982-11eb-bc70-59783162c15c,2020,2020-09-17,2,Bengals,Browns,-5.5,0.6347303629926696,0.36526963700733034,30.0,35.0,Browns,Bengals
17,54a54670-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Vikings,Colts,-2.5,0.7255780906859579,0.2744219093140421,11.0,28.0,Colts,Colts
18,5d16aec0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,49ers,Jets,6.5,0.8748094364486706,0.12519056355132943,31.0,13.0,49ers,49ers
19,5139e0e0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Lions,Packers,-6.5,0.18822982329234267,0.8117701767076574,21.0,42.0,Packers,Packers
20,60d4c830-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Ravens,Texans,6.5,0.7705633260618504,0.22943667393814962,33.0,16.0,Ravens,Ravens
21,601a9ff0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Panthers,Buccaneers,-8.5,0.5499631625887006,0.4500368374112994,17.0,31.0,Buccaneers,Buccaneers
22,482ef7b0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Bills,Dolphins,5.5,0.8017304836314328,0.19826951636856718,31.0,28.0,Bills,Dolphins
23,578f9520-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Rams,Eagles,1.5,0.7229485324514262,0.2770514675485738,37.0,19.0,Rams,Rams
24,4681e3f0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Falcons,Cowboys,-5.5,0.5133470225872689,0.486652977412731,39.0,40.0,Cowboys,Falcons
25,49d7ecc0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Giants,Bears,-5.5,0.5746247448781874,0.42537525512181257,13.0,17.0,Bears,Giants
26,5a7b6a70-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Patriots,Seahawks,-4.5,0.3280883915654167,0.6719116084345833,30.0,35.0,Seahawks,Seahawks
27,5e56a8d0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Washington,Cardinals,-6.5,0.3034842489336554,0.6965157510663447,15.0,30.0,Cardinals,Cardinals
28,53b51a10-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Jaguars,Titans,-10.5,0.7409120268699134,0.2590879731300866,30.0,33.0,Titans,Jaguars
29,55934ff0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Chiefs,Chargers,8.5,0.853648834195229,0.146351165804771,23.0,20.0,Chiefs,Chargers
30,4fdf59f0-e982-11eb-bc70-59783162c15c,2020,2020-09-20,2,Broncos,Steelers,-6.5,0.2266385925026481,0.7733614074973519,21.0,26.0,Steelers,Broncos
31,56d5bb00-e982-11eb-bc70-59783162c15c,2020,2020-09-21,2,Saints,Raiders,5.5,0.7141492248308896,0.28585077516911045,24.0,34.0,Raiders,Raiders
32,590481e0-e982-11eb-bc70-59783162c15c,2020,2020-09-24,3,Dolphins,Jaguars,-2.5,0.2423178095295032,0.7576821904704968,31.0,13.0,Dolphins,Dolphins
33,5f6050a0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Panthers,Chargers,-7.5,0.4058503079109427,0.5941496920890573,21.0,16.0,Panthers,Panthers
34,54bfac40-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Jets,Colts,-10.5,0.4009182639811611,0.5990817360188389,7.0,36.0,Colts,Colts
35,4d108280-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Washington,Browns,-6.5,0.5308525982876576,0.46914740171234237,20.0,34.0,Browns,Browns
36,5edbde60-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Texans,Steelers,-3.5,0.286080905892002,0.713919094107998,21.0,28.0,Steelers,Steelers
37,4ff998b0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Buccaneers,Broncos,5.5,0.8100972916118854,0.18990270838811465,28.0,10.0,Buccaneers,Buccaneers
38,469c97e0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Bears,Falcons,-3.5,0.3256373637998519,0.6743626362001481,30.0,26.0,Bears,Bears
39,56f047e0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Raiders,Patriots,-6.5,0.5904237725414445,0.4095762274585555,20.0,36.0,Patriots,Patriots
40,4e83c190-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Cowboys,Seahawks,-4.5,0.3377951927628465,0.6622048072371536,31.0,38.0,Seahawks,Seahawks
41,53d01c20-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Titans,Vikings,2.5,0.6944892722029683,0.30551072779703164,31.0,30.0,Titans,Vikings
42,4849d2b0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Rams,Bills,-2.5,0.5391472253081522,0.4608527746918479,32.0,35.0,Bills,Bills
43,5154bbe0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Lions,Cardinals,-5.5,0.18472158306488726,0.8152784169351127,26.0,23.0,Lions,Lions
44,52acf8e0-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Packers,Saints,-3.5,0.7449295515965682,0.2550704484034319,37.0,30.0,Packers,Packers
45,4b7fd060-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,Bengals,Eagles,-6.5,0.6649645465128585,0.3350354534871415,23.0,23.0,,Bengals
46,5c285720-e982-11eb-bc70-59783162c15c,2020,2020-09-27,3,49ers,Giants,4.5,0.647206711302829,0.35279328869717097,36.0,9.0,49ers,49ers
47,55ad4090-e982-11eb-bc70-59783162c15c,2020,2020-09-28,3,Chiefs,Ravens,-3.5,0.634885816130675,0.3651141838693251,34.0,20.0,Chiefs,Chiefs
48,50142590-e982-11eb-bc70-59783162c15c,2020,2020-10-01,4,Broncos,Jets,2.5,0.6291945020348614,0.3708054979651386,37.0,28.0,Broncos,Broncos
